,is_paid,price,num_subscribers,level,content_duration,subject
1470,True,20,1,Beginner Level,1.0,Graphic Design
1471,True,40,0,Beginner Level,2.5,Graphic Design
1472,True,20,0,Beginner Level,1.0,Graphic Design
1473,True,20,0,Beginner Level,0.6166666666666667,Graphic Design
1474,True,35,3,Beginner Level,2.5,Graphic Design
1475,True,20,25,Beginner Level,9.5,Graphic Design
1476,True,20,1,Beginner Level,0.6166666666666667,Graphic Design
1477,True,20,108,Beginner Level,5.5,Graphic Design
1478,True,20,13,Beginner Level,2.0,Graphic Design
1479,True,20,11,Beginner Level,7.0,Graphic Design
1480,True,65,37,Beginner Level,4.0,Graphic Design
1481,True,195,7,Intermediate Level,8.5,Graphic Design
1482,True,30,1,Beginner Level,4.5,Graphic Design
1483,True,65,1,Beginner Level,6.5,Graphic Design
1484,True,200,6,Beginner Level,1.0,Graphic Design
1485,True,50,18,All Levels,8.5,Graphic Design
1486,True,90,1905,All Levels,0.7333333333333333,Graphic Design
1487,True,195,3360,All Levels,2.0,Graphic Design
1488,True,95,941,All Levels,2.5,Graphic Design
1489,True,100,4927,All Levels,2.5,Graphic Design
1490,True,50,2087,Beginner Level,0.6333333333333333,Graphic Design
1491,True,20,2938,All Levels,6.0,Graphic Design
1492,True,155,2911,Beginner Level,2.0,Graphic Design
1493,True,20,1797,All Levels,2.5,Graphic Design
1494,True,45,3192,Intermediate Level,1.0,Graphic Design
1495,True,90,1538,All Levels,7.5,Graphic Design
1496,True,45,5072,All Levels,5.0,Graphic Design
1497,True,20,1086,Beginner Level,1.0,Graphic Design
1498,True,75,213,Beginner Level,1.5,Graphic Design
1499,True,40,135,All Levels,1.5,Graphic Design
1500,True,20,164,All Levels,12.0,Graphic Design
1501,True,40,290,Beginner Level,7.5,Graphic Design
1502,True,40,183,All Levels,2.5,Graphic Design
1503,True,30,35,All Levels,1.0,Graphic Design
1504,True,30,86,All Levels,1.5,Graphic Design
1505,True,150,96,Intermediate Level,4.5,Graphic Design
1506,True,20,353,All Levels,14.5,Graphic Design
1507,True,100,33,All Levels,1.5,Graphic Design
1508,True,20,172,Beginner Level,1.0,Graphic Design
1509,True,150,155,All Levels,30.0,Graphic Design
1510,True,20,27,All Levels,2.0,Graphic Design
1511,True,20,2,Intermediate Level,1.0,Graphic Design
1512,True,20,7,Intermediate Level,0.6166666666666667,Graphic Design
1513,True,50,18,All Levels,1.0,Graphic Design
1514,True,20,4,Beginner Level,0.6166666666666667,Graphic Design
1515,True,20,139,Beginner Level,1.5,Graphic Design
1516,True,50,18,All Levels,1.0,Graphic Design
1517,True,20,5,Beginner Level,2.0,Graphic Design
1518,True,85,167,All Levels,2.5,Graphic Design
1519,True,20,311,Intermediate Level,1.0,Graphic Design
1520,True,30,13,Beginner Level,6.5,Graphic Design
1521,True,20,34,All Levels,2.0,Graphic Design
1522,True,40,1522,Beginner Level,5.0,Graphic Design
1523,True,200,6039,All Levels,17.0,Graphic Design
1524,True,200,4449,Beginner Level,1.5,Graphic Design
1525,True,200,6428,Beginner Level,3.0,Graphic Design
1526,True,200,24857,All Levels,1.5,Graphic Design
1527,True,180,2873,Beginner Level,0.5333333333333333,Graphic Design
1528,True,195,5840,Beginner Level,4.0,Graphic Design
1529,True,20,1011,Beginner Level,0.6,Graphic Design
1530,True,25,6215,All Levels,2.0,Graphic Design
1531,True,20,33205,All Levels,0.7,Graphic Design
1532,True,50,1452,Beginner Level,1.0,Graphic Design
1533,True,20,1343,All Levels,1.0,Graphic Design
1534,True,25,41,All Levels,0.5833333333333334,Graphic Design
1535,True,20,314,All Levels,1.5,Graphic Design
1536,True,20,239,All Levels,4.0,Graphic Design
1537,True,20,507,Beginner Level,1.0,Graphic Design
1538,True,20,228,Intermediate Level,4.0,Graphic Design
1539,True,20,21,Beginner Level,0.7333333333333333,Graphic Design
1540,True,100,92,Beginner Level,5.5,Graphic Design
1541,True,20,91,Beginner Level,1.5,Graphic Design
1542,True,95,33,Beginner Level,1.5,Graphic Design
1543,True,35,177,Beginner Level,1.5,Graphic Design
1544,True,200,668,All Levels,2.5,Graphic Design
1545,True,25,92,Beginner Level,3.5,Graphic Design
1546,True,25,8,Beginner Level,1.5,Graphic Design
1547,True,50,22,All Levels,4.0,Graphic Design
1548,True,55,3,All Levels,1.0,Graphic Design
1549,True,30,2,Beginner Level,4.0,Graphic Design
1550,True,20,2,Intermediate Level,0.5833333333333334,Graphic Design
1551,True,20,1,All Levels,1.0,Graphic Design
1552,True,70,2,All Levels,2.5,Graphic Design
1553,True,20,11,Beginner Level,1.5,Graphic Design
1554,True,20,9,All Levels,5.0,Graphic Design
1555,True,40,9,Beginner Level,2.5,Graphic Design
1556,True,20,1,Intermediate Level,1.0,Graphic Design
1557,True,20,1,Beginner Level,1.0,Graphic Design
1558,True,20,6,Intermediate Level,0.55,Graphic Design
1559,True,30,1,Expert Level,2.5,Graphic Design
1560,True,80,4,All Levels,1.0,Graphic Design
1561,True,50,1,All Levels,1.0,Graphic Design
1562,True,25,2,Beginner Level,1.0,Graphic Design
1563,True,20,4,All Levels,0.6833333333333333,Graphic Design
1564,True,45,4,Intermediate Level,2.0,Graphic Design
1565,True,30,1,Beginner Level,4.5,Graphic Design
1566,True,20,1,Beginner Level,0.6333333333333333,Graphic Design
1567,True,30,1,All Levels,3.5,Graphic Design
1568,True,20,1,Beginner Level,1.0,Graphic Design
1569,True,20,0,Intermediate Level,0.6166666666666667,Graphic Design
1570,True,25,885,Intermediate Level,2.5,Graphic Design
1571,True,180,2863,All Levels,2.5,Graphic Design
1572,True,20,915,All Levels,1.0,Graphic Design
1573,True,75,3525,Intermediate Level,20.0,Graphic Design
1574,True,95,2035,All Levels,1.5,Graphic Design
1575,True,195,2267,All Levels,5.0,Graphic Design
1576,True,175,1197,All Levels,16.5,Graphic Design
1577,True,100,1043,All Levels,2.0,Graphic Design
1578,True,35,1356,All Levels,1.0,Graphic Design
1579,True,125,1657,All Levels,4.0,Graphic Design
1580,True,90,655,Beginner Level,3.5,Graphic Design
1581,True,195,1282,All Levels,2.5,Graphic Design
1582,True,20,35,All Levels,1.0,Graphic Design
1583,True,135,220,All Levels,2.5,Graphic Design
1584,True,20,481,All Levels,5.5,Graphic Design
1585,True,100,1013,Beginner Level,2.5,Graphic Design
1586,True,20,593,All Levels,0.7,Graphic Design
1587,True,20,679,Intermediate Level,1.0,Graphic Design
1588,True,20,2346,All Levels,3.5,Graphic Design
1589,True,30,140,All Levels,2.5,Graphic Design
1590,True,60,528,All Levels,1.5,Graphic Design
1591,True,20,297,All Levels,1.5,Graphic Design
1592,True,20,228,Intermediate Level,1.0,Graphic Design
1593,True,20,1207,Beginner Level,2.0,Graphic Design
1594,True,40,5,Beginner Level,7.0,Graphic Design
1595,True,50,4,Intermediate Level,4.5,Graphic Design
1596,True,20,36,All Levels,0.5666666666666667,Graphic Design
1597,True,25,3,Intermediate Level,2.0,Graphic Design
1598,True,200,3,Beginner Level,0.6,Graphic Design
1599,True,25,1,Beginner Level,0.6833333333333333,Graphic Design
1600,True,35,2,Beginner Level,2.5,Graphic Design
1601,True,20,13,All Levels,1.5,Graphic Design
1602,True,30,1,Beginner Level,1.0,Graphic Design
1603,True,20,1,Beginner Level,0.65,Graphic Design
1604,True,50,5,Beginner Level,5.0,Graphic Design
1605,True,20,3,All Levels,4.0,Graphic Design
1606,True,20,970,Beginner Level,2.0,Graphic Design
1607,True,50,342,All Levels,5.0,Graphic Design
1608,True,30,106,Beginner Level,3.0,Graphic Design
1609,True,50,229,Intermediate Level,7.5,Graphic Design
1610,True,20,437,Beginner Level,5.0,Graphic Design
1611,True,20,500,All Levels,2.0,Graphic Design
1612,True,20,725,Intermediate Level,0.6333333333333333,Graphic Design
1613,True,50,142,All Levels,10.5,Graphic Design
1614,True,100,317,All Levels,6.0,Graphic Design
1615,True,50,50,Beginner Level,3.0,Graphic Design
1616,True,45,115,Beginner Level,5.5,Graphic Design
1617,True,20,780,Intermediate Level,0.7166666666666667,Graphic Design
1618,True,25,0,Beginner Level,0.5833333333333334,Graphic Design
1619,True,20,0,Beginner Level,3.5,Graphic Design
1620,True,20,0,All Levels,0.6,Graphic Design
1621,True,20,0,All Levels,0.6166666666666667,Graphic Design
1622,True,20,0,All Levels,1.5,Graphic Design
1623,True,35,343,All Levels,3.5,Graphic Design
1624,True,150,0,All Levels,2.0,Graphic Design
1625,True,20,0,All Levels,1.0,Graphic Design
1626,True,40,384,All Levels,0.7166666666666667,Graphic Design
1627,True,20,677,Beginner Level,0.6666666666666666,Graphic Design
1628,True,100,1110,All Levels,10.0,Graphic Design
1629,True,20,858,Expert Level,3.5,Graphic Design
1630,True,125,1359,Beginner Level,2.5,Graphic Design
1631,True,20,9847,All Levels,4.0,Graphic Design
1632,True,100,2416,All Levels,1.0,Graphic Design
1633,True,35,1524,All Levels,1.0,Graphic Design
1634,True,50,11893,All Levels,3.0,Graphic Design
1635,True,150,3381,Beginner Level,15.0,Graphic Design
1636,True,50,1270,Beginner Level,0.5,Graphic Design
1637,True,20,1753,Intermediate Level,1.0,Graphic Design
1638,True,35,3618,All Levels,20.5,Graphic Design
1639,True,195,2489,Beginner Level,1.5,Graphic Design
1640,True,55,4080,All Levels,2.0,Graphic Design
1641,True,20,1602,Beginner Level,1.0,Graphic Design
1642,True,50,7,All Levels,4.5,Graphic Design
1643,True,30,8,Intermediate Level,3.0,Graphic Design
1644,True,30,7,All Levels,2.5,Graphic Design
1645,True,25,57,All Levels,2.0,Graphic Design
1646,True,35,91,All Levels,2.0,Graphic Design
1647,True,95,11,All Levels,1.0,Graphic Design
1648,True,40,6,Beginner Level,4.5,Graphic Design
1649,True,40,5,All Levels,1.5,Graphic Design
1650,True,20,5,All Levels,1.5,Graphic Design
1651,True,50,6,All Levels,3.0,Graphic Design
1652,True,20,34,All Levels,1.0,Graphic Design
1653,True,30,7,All Levels,2.0,Graphic Design
1654,True,200,5471,Beginner Level,6.5,Graphic Design
1655,True,195,3599,Intermediate Level,5.0,Graphic Design
1656,True,200,4961,All Levels,2.0,Graphic Design
1657,True,100,3377,Beginner Level,2.0,Graphic Design
1658,True,50,1323,Beginner Level,78.5,Graphic Design
1659,True,200,2599,All Levels,7.5,Graphic Design
1660,True,20,6612,All Levels,1.0,Graphic Design
1661,True,20,1675,Beginner Level,1.0,Graphic Design
1662,True,35,5850,Beginner Level,1.0,Graphic Design
1663,True,165,2325,All Levels,8.0,Graphic Design
1664,True,20,1276,Beginner Level,3.5,Graphic Design
1665,True,100,1000,All Levels,1.5,Graphic Design
1666,True,20,86,Beginner Level,6.0,Graphic Design
1667,True,20,11,Beginner Level,3.0,Graphic Design
1668,True,50,42,Beginner Level,4.5,Graphic Design
1669,True,105,28,All Levels,12.0,Graphic Design
1670,True,200,5,Beginner Level,1.0,Graphic Design
1671,True,35,74,All Levels,1.5,Graphic Design
1672,True,100,27,All Levels,16.0,Graphic Design
1673,True,120,13,Beginner Level,1.0,Graphic Design
1674,True,20,27,All Levels,3.0,Graphic Design
1675,False,0,1433,Beginner Level,1.0,Graphic Design
1676,True,95,110,Beginner Level,2.5,Graphic Design
1677,True,65,15,Beginner Level,2.0,Graphic Design
1678,True,20,19,Beginner Level,1.0,Graphic Design
1679,True,30,87,All Levels,2.0,Graphic Design
1680,True,20,802,All Levels,2.0,Graphic Design
1681,True,20,14,All Levels,1.0,Graphic Design
1682,True,50,1132,All Levels,2.0,Graphic Design
1683,True,20,347,All Levels,4.0,Graphic Design
1684,True,45,219,All Levels,2.0,Graphic Design
1685,True,20,30,Beginner Level,4.5,Graphic Design
1686,True,35,130,All Levels,1.0,Graphic Design
1687,True,20,509,All Levels,0.5333333333333333,Graphic Design
1688,True,40,342,All Levels,0.7166666666666667,Graphic Design
1689,True,20,87,Beginner Level,1.0,Graphic Design
1690,True,30,259,Beginner Level,1.5,Graphic Design
1691,True,25,72,Beginner Level,1.0,Graphic Design
1692,True,55,363,All Levels,2.0,Graphic Design
1693,True,100,23,Beginner Level,0.6166666666666667,Graphic Design
1694,True,25,78,All Levels,1.5,Graphic Design
1695,True,20,99,All Levels,1.5,Graphic Design
1696,True,50,14,All Levels,2.0,Graphic Design
1697,True,20,282,Beginner Level,3.0,Graphic Design
1698,True,20,113,All Levels,9.0,Graphic Design
1699,True,20,66,Beginner Level,2.0,Graphic Design
1700,True,50,52,All Levels,2.5,Graphic Design
1701,True,40,116,All Levels,2.5,Graphic Design
1702,True,95,623,Beginner Level,3.0,Graphic Design
1703,True,80,827,All Levels,1.0,Graphic Design
1704,True,20,5000,All Levels,1.0,Graphic Design
1705,True,200,793,All Levels,3.0,Graphic Design
1706,True,100,972,All Levels,1.0,Graphic Design
1707,True,150,2427,Beginner Level,11.0,Graphic Design
1708,True,195,3131,All Levels,5.5,Graphic Design
1709,True,105,5950,All Levels,2.5,Graphic Design
1710,True,25,4550,All Levels,1.0,Graphic Design
1711,True,195,2081,Intermediate Level,4.5,Graphic Design
1712,True,20,785,All Levels,4.5,Graphic Design
1713,True,50,2424,Beginner Level,1.5,Graphic Design
1714,True,20,57,Intermediate Level,2.0,Graphic Design
1715,True,30,50,All Levels,4.0,Graphic Design
1716,True,20,262,Beginner Level,1.0,Graphic Design
1717,True,95,45,Intermediate Level,5.0,Graphic Design
1718,True,20,272,Intermediate Level,0.5,Graphic Design
1719,True,40,10,All Levels,2.5,Graphic Design
1720,True,50,12,All Levels,1.5,Graphic Design
1721,True,50,43,All Levels,6.5,Graphic Design
1722,True,20,165,All Levels,3.0,Graphic Design
1723,True,35,83,Beginner Level,1.5,Graphic Design
1724,True,50,17,All Levels,1.0,Graphic Design
1725,True,20,34,All Levels,2.0,Graphic Design
1726,True,30,293,All Levels,7.0,Graphic Design
1727,True,85,113,Intermediate Level,4.5,Graphic Design
1728,True,25,72,Beginner Level,4.0,Graphic Design
1729,True,20,155,Beginner Level,5.0,Graphic Design
1730,True,35,48,All Levels,8.0,Graphic Design
1731,False,0,1447,All Levels,1.0,Graphic Design
1732,True,30,86,All Levels,5.5,Graphic Design
1733,True,20,13,Beginner Level,1.0,Graphic Design
1734,True,35,15,All Levels,2.0,Graphic Design
1735,True,20,28,Beginner Level,4.0,Graphic Design
1736,True,20,62,All Levels,4.0,Graphic Design
1737,True,120,125,Beginner Level,8.5,Graphic Design
1738,True,20,33,All Levels,1.0,Graphic Design
1739,True,20,51,Intermediate Level,2.0,Graphic Design
1740,True,25,361,Intermediate Level,1.0,Graphic Design
1741,True,65,50,All Levels,9.5,Graphic Design
1742,True,20,4,All Levels,0.5166666666666666,Graphic Design
1743,True,20,134,Beginner Level,0.5166666666666666,Graphic Design
1744,True,45,36,Intermediate Level,1.5,Graphic Design
1745,True,100,32,All Levels,5.0,Graphic Design
1746,True,20,30,Beginner Level,1.0,Graphic Design
1747,True,20,22,Intermediate Level,2.0,Graphic Design
1748,True,40,452,All Levels,1.0,Graphic Design
1749,True,40,67,All Levels,1.0,Graphic Design
1750,True,20,1081,All Levels,8.0,Graphic Design
1751,True,20,189,Beginner Level,6.0,Graphic Design
1752,True,20,775,Beginner Level,1.0,Graphic Design
1753,True,20,88,Beginner Level,1.0,Graphic Design
1754,True,25,598,All Levels,1.5,Graphic Design
1755,True,50,145,Beginner Level,6.0,Graphic Design
1756,True,25,445,All Levels,0.5333333333333333,Graphic Design
1757,True,20,237,Beginner Level,6.0,Graphic Design
1758,True,200,1005,All Levels,9.5,Graphic Design
1759,True,35,485,All Levels,2.5,Graphic Design
1760,True,20,238,All Levels,2.5,Graphic Design
1761,True,20,1116,Beginner Level,2.5,Graphic Design
1762,True,85,105,All Levels,2.0,Graphic Design
1763,True,40,23,All Levels,0.6166666666666667,Graphic Design
1764,True,25,82,All Levels,8.0,Graphic Design
1765,True,195,13,Beginner Level,1.0,Graphic Design
1766,True,35,19,Intermediate Level,1.5,Graphic Design
1767,False,0,105,All Levels,2.0,Graphic Design
1768,True,20,94,All Levels,3.0,Graphic Design
1769,True,195,5,All Levels,24.0,Graphic Design
1770,True,200,98,Beginner Level,2.0,Graphic Design
1771,True,75,5,Intermediate Level,2.0,Graphic Design
1772,True,40,6,Beginner Level,2.5,Graphic Design
1773,True,20,5,All Levels,2.0,Graphic Design
1774,True,20,91,All Levels,1.5,Graphic Design
1775,True,20,3,All Levels,2.5,Graphic Design
1776,True,195,121,All Levels,7.5,Graphic Design
1777,True,25,105,All Levels,2.0,Graphic Design
1778,True,25,17,Beginner Level,1.0,Graphic Design
1779,True,20,380,All Levels,1.0,Graphic Design
1780,True,35,494,All Levels,1.0,Graphic Design
1781,True,20,518,All Levels,1.0,Graphic Design
1782,True,20,214,All Levels,1.0,Graphic Design
1783,True,30,11,Beginner Level,1.5,Graphic Design
1784,True,20,33,Beginner Level,0.65,Graphic Design
1785,True,25,9,Beginner Level,1.0,Graphic Design
1786,True,20,817,All Levels,0.6333333333333333,Graphic Design
1787,True,20,286,All Levels,1.0,Graphic Design
1788,True,20,774,Beginner Level,3.0,Graphic Design
1789,True,40,41,All Levels,8.0,Graphic Design
1790,True,20,30,Intermediate Level,1.5,Graphic Design
1791,True,20,837,All Levels,2.0,Graphic Design
1792,True,30,11,All Levels,0.5333333333333333,Graphic Design
1793,True,20,254,All Levels,4.5,Graphic Design
1794,True,20,40,Beginner Level,1.5,Graphic Design
1795,True,20,84,All Levels,2.0,Graphic Design
1796,True,20,23,Beginner Level,7.5,Graphic Design
1797,True,20,32,Beginner Level,0.7,Graphic Design
1798,False,0,4529,Beginner Level,0.6,Musical Instruments
